B cells-B cells	B cells-Monocytes/Macrophage	B cells-CD8 T cells	B cells-CD4 T cells	B cells-Dendritic cells	B cells-T cells	B cells-NK cells	Monocytes/Macrophage-B cells	Monocytes/Macrophage-Monocytes/Macrophage	Monocytes/Macrophage-CD8 T cells	Monocytes/Macrophage-CD4 T cells	Monocytes/Macrophage-Dendritic cells	Monocytes/Macrophage-T cells	Monocytes/Macrophage-NK cells	CD8 T cells-B cells	CD8 T cells-Monocytes/Macrophage	CD8 T cells-CD8 T cells	CD8 T cells-CD4 T cells	CD8 T cells-Dendritic cells	CD8 T cells-T cells	CD8 T cells-NK cells	CD4 T cells-B cells	CD4 T cells-Monocytes/Macrophage	CD4 T cells-CD8 T cells	CD4 T cells-CD4 T cells	CD4 T cells-Dendritic cells	CD4 T cells-T cells	CD4 T cells-NK cells	Dendritic cells-B cells	Dendritic cells-Monocytes/Macrophage	Dendritic cells-CD8 T cells	Dendritic cells-CD4 T cells	Dendritic cells-Dendritic cells	Dendritic cells-T cells	Dendritic cells-NK cells	T cells-B cells	T cells-Monocytes/Macrophage	T cells-CD8 T cells	T cells-CD4 T cells	T cells-Dendritic cells	T cells-T cells	T cells-NK cells	NK cells-B cells	NK cells-Monocytes/Macrophage	NK cells-CD8 T cells	NK cells-CD4 T cells	NK cells-Dendritic cells	NK cells-T cells	NK cells-NK cells
IL6-IL22RA2	10	6.22118101968207	6.70938626257431	0	6.32453217670961	0	0	7.67633420416026	5.17270604958611	3.9834400779299	0	4.94534616657234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.97178917404525	3.0100204520072	2.81921413924652	0	2.988060817619	0	0	0	0	0	0	0	0	0	4.8538794648494	3.08023584948034	2.99400487216211	0	3.05944872094332	0	0
NPPC-NPR2	1.71081129763661	0	0	0.5066293726852	6.21496078929738	0.782366281437957	0.0822475223246698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.85933967539333	0	0	0.841030192027138	9.69432538142686	1.25316909341424	0.141085711252016	1.45155005845313	0	0	0.442957919729761	5.01091023539302	0.61453961835441	0.0537024320287436	2.8415339677681	0	0	0.864867381716259	10	1.26149804469512	0.124537609114533	1.54966768747658	0	0	0.471517961562929	5.61048810051099	0.682120273710396	0.065460487553824
WNT6-FZD5	2.70002382756619	1.53931592223496	1.2957282883935	0	0.672322101608808	0.972089562070405	0.963452823160063	0	0	0	0	0	0	0	2.18145508128229	1.25593717844861	0.9329884520411	0	0.533033949378002	0.723990661760834	0.672778874927365	2.21683398019983	1.18927705800987	1.05579684285903	0	0.515179436475863	0.764905462682968	0.811881403447389	1.12422038599328	0.623728408367046	0.455963800903379	0	0.266017109182621	0.374714063283984	0.308713438711002	10	5.60559575074659	4.52146495540205	0	2.41224078513144	3.49513856003672	3.25304307786306	1.17882630609567	0.685538940536021	0.520088058892048	0	0.292540092827322	0.408510164067922	0.369600559010454
CXCL2-CCR2	0.590905282095636	0.544276450045311	0.427109196709589	0.340597750919644	0.528922679490624	0.452950368541505	0.209292570506261	9.90366628713779	10	5.79392978188954	6.42142561421543	9.17084719688432	6.88895018268325	2.94840069426566	0.243018518838402	0.223120026943177	0.134082886791082	0.119325903924934	0.206654810769105	0.153743557040476	0.0342115624578801	0.240799577212095	0.199410482238682	0.158541213166575	0.116616175819544	0.189962500391041	0.161948591026234	0.0576222430035858	4.53425245404671	4.10411203467009	2.88415780094637	2.93681204228268	3.90699057985134	3.32975559115451	1.48777149949899	0.14097897207574	0.121188432325537	0.0740257660025107	0.0588016523442915	0.1128535597205	0.0878464241129002	0	1.54481651495155	1.46410662809574	1.0527883390868	0.975583403517712	1.39170498520575	1.16615926563256	0.544790695819206
CXCL9-XCR1	0.835944745829998	0.780321903178898	0.656719459423021	0.540405307265013	0.788369232234841	0	0	9.89037340114432	10	6.00947620739527	6.55609894533431	9.50121615850365	0	0	0.76857698296866	0.724511154759849	0.538112817686428	0.496517212679238	0.711276192929827	0	0	0.142480097325696	0.125152674436023	0.111085496748266	0.0914858267045067	0.125407022249075	0	0	5.97837870438753	5.43079677067071	3.96933999708992	3.98260883700126	5.35776719001766	0	0	0.330990886129976	0.303790277845894	0.244991588603582	0.219920887370491	0.302398055632735	0	0	1.12213998574428	1.06847756704263	0.810457174161229	0.745350383060426	1.05469021519699	0	0
IL19-IL11RA	0	0	0	0	0	0	0	2.61486224094467	1.76670493262024	1.358617803751	1.64520123767658	1.68026161284604	1.43282478441339	0.456044061256408	0	0	0	0	0	0	0	2.06875037765365	1.21428860047901	1.37922717186814	1.26079682594082	1.21797205628281	1.24294797857605	0.540625593914771	10	6.07027022831869	5.67752995022062	6.32297745688488	5.99462468228367	5.80388509573524	1.95944540091948	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCL12-CXCR4	0.148156514255547	0.122180634858248	0.283733786905792	0.157547824523262	0.132908007770915	0.23224349863226	0.441918720725928	4.8945447726274	4.37204897359967	7.24976997942353	5.33696976702392	4.47256971029861	6.70610637687248	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.78723600262411	2.23686241715411	4.51124705318918	3.05427122009935	2.37603296412389	4.04488715642351	6.39788770867696	0.343975235015268	0.278914063085547	0.620655065730356	0.375947538464432	0.298929266985242	0.523450602607649	0.935353512894672	1.18075419946191	0.993260740728685	2.07888526941214	1.29009759537545	1.05563961594841	1.78154451038156	3.09457555578553
CXCL3-CCR2	0.246603734545344	0.222618878050449	0.162350592665877	0.117850987567508	0.21472123259769	0.175642729114405	0.0503104601562219	9.903564155411	10	5.78947056193838	6.41763165703681	9.16996814006156	6.88565188886145	2.94092468205447	0.171122724977321	0.154815393961756	0.0818471446700593	0.0697534138659144	0.141321721586621	0.0979595746689226	0	0.348988955398212	0.292991101676045	0.237696552406441	0.180973589264495	0.280208345594673	0.242306603606738	0.101157067003127	4.83048119546176	4.37182769324072	3.07100531840399	3.12714989609955	4.16163948133878	3.54614082730852	1.58205557371248	0.185693898916905	0.161276123239815	0.103086330483039	0.0843026592501667	0.150992469931935	0.120138403529494	0.0117525633706262	0.911366226409823	0.861287697755076	0.606074668412646	0.558170877082942	0.816364233116909	0.676418580600008	0.290874442938788
CCL21-CCR5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.28393343971215	8.45782209931632	10	7.73262874307057	8.04026986807649	8.55891011293455	3.23539630111428	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDGFA-IL10RB	0.961776423379506	2.28644942234475	0.921457051431259	0.703270251452756	1.86377791334535	0.743429909171417	0.554771835933949	0.168538456256424	0.550075474161085	0.100644219817525	0.108860855717293	0.403676552577181	0.0873237623052427	0.0151499934460329	2.17791084416553	5.0751498455069	1.85325805197022	1.62121007569487	4.03751279155742	1.56754852283408	1.11328362839681	4.66880470886222	10	4.45257950646071	3.48058065920824	8.14115638304818	3.52827827830407	2.91358612830119	1.06018356766654	2.43810803634823	0.843802587230704	0.804296171396742	1.93949953262956	0.753393092867348	0.451267683150762	2.44731370579734	5.53525506353058	2.20891049614273	1.87942999982739	4.46805890592334	1.8635302292821	1.33072572189804	0.0820656533836437	0.313795060520379	0.0613943725333245	0.0421295787502199	0.233240289945688	0.0398847457267997	0
IL24-IL6ST	8.60100391587516	8.40222838249797	8.47286193818807	9.40503719812516	9.83983376956912	7.75304540846034	2.13935771195177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.20727356678919	8.46381359940689	9.00145836647389	10	9.83071762770868	7.95408337457971	2.35050876945058	4.10339778345292	3.90097224113116	3.41630919075507	4.62378029084681	4.46098289188613	3.42433823565776	0.785451011434131	8.6889654567171	8.34593537927234	8.06458234254663	9.76535089766243	9.62980629990952	7.60355982326918	1.97028608323771	8.59064093988541	8.56038011159456	7.78013749171349	9.65180074017193	9.79467360459406	7.45354905858702	1.87749925223461
CCL2-CXCR4	0.905474290242224	0.746719941310138	1.73406920787246	0.96287028151424	0.812281421499305	1.41938083616559	2.70083325059789	4.8945447726274	4.37204897359967	7.24976997942353	5.33696976702392	4.47256971029861	6.70610637687248	10	1.11873332873803	0.931686235650398	1.9094158767307	1.18883925522623	0.984817545404866	1.61658072763549	2.88410746917828	0.310048089378639	0.24060264189855	0.589277973351147	0.327475111860142	0.259582263111093	0.46578744984842	0.949177149848638	4.23545218143265	3.39911073026484	6.85523979828865	4.64123586581031	3.61059271320399	6.14656459452792	9.7221575161791	0	0	0	0	0	0	0	1.08186310105941	0.910072685420048	1.90477346202781	1.18204871584469	0.967227174827377	1.63233573046372	2.83539716290695
CCL19-CCR3	4.26900122015578	3.98511039897154	3.35451523132397	2.76072084350521	3.88923425545144	0	0	8.4127177492432	8.50631543235397	5.11283086948641	5.57857545492652	7.80707870961418	0	0	0	0	0	0	0	0	0	0.585982379018204	0.514740501443272	0.456971264524221	0.376390239275056	0.498239251407173	0	0	10	9.08443625765591	6.64103936583015	6.66405254864011	8.65737331614919	0	0	0.771213918497731	0.707865176237872	0.570967217480898	0.512601042015038	0.680649526599859	0	0	0.799178847347368	0.760992197619818	0.577335403044327	0.531020886718705	0.72561723294747	0	0
CCL1-CCR9	10	0	7.85787057264662	6.46696152299798	9.11299527997428	8.09851537185093	4.61073714502333	2.10971090770788	0	1.28218130000653	1.39898804514705	1.9583869649006	1.49335712422904	0.66628396074407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EFNA1-ERBB2	1.25619153780105	6.76564807853598	0.467253744996622	0.864364418068643	4.64958230075981	0.556569703665193	0.328577202615	0.287373416289168	1.67645236533265	0.0826732741166996	0.202758180851182	1.08347546923763	0.11128730069985	0.0514865985998553	0	0	0	0	0	0	0	0.427600539648466	2.16711267102909	0.157846885659081	0.292238104620301	1.47710673716476	0.181567390964089	0.114793256454755	1.9079305229955	10	0.599780095004224	1.35283792859152	6.71071745239799	0.7825932686333	0.384047853772034	0	0	0	0	0	0	0	0.675759131991782	3.71250980228523	0.23108383742846	0.477754018106119	2.49273311891582	0.288184080785463	0.155307858531708
NTF3-FLT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90011841343098	10	0.587965116012244	1.34991816334756	6.94871656433039	0.782583639993024	0.33215244829199	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL20-IL21R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5.69542053011641	6.98389611724744	7.23974315585007	5.94836856117384	5.92728087347274	2.42348270980207	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDGFA-OSMR	2.22102375666693	0	0	0	1.39453708296244	1.3808158899318	0	0.556461518033572	0	0	0	0.355898711582101	0.302379975399109	0	4.77300880761514	0	0	0	2.94081634437688	2.73541242138295	0	10	0	0	0	5.85992991492308	5.95824670984608	0	2.42752523942629	0	0	0	1.44840141145691	1.39719228751944	0	5.33833453462047	0	0	0	3.24708392760404	3.22191495424722	0	0.375003534053234	0	0	0	0.234659428474664	0.224404880252287	0
WNT9A-FZD9,LRP6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00154082616392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCL11-CCR3	0.396722271054221	0.370340031859745	0.311738233892625	0.256556366770527	0.361430172284717	0	0	9.88996683246101	10	6.01062929084389	6.55815728829932	9.17797931630865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.51208574987617	4.09897553838277	2.99649390869289	3.0068776541145	3.9062810771155	0	0	0	0	0	0	0	0	0	0.560136227700638	0.533371597983632	0.404648441150138	0.372187073399326	0.508577649379536	0	0
IFNG-PRLR	2.00102724081115	1.2514681190837	0	1.2180490637295	1.25823813634566	0	0.502895351421182	0.234134391869272	0.158607269269222	0	0.146139551797598	0.149964847819121	0	0.040304717204493	10	6.31579851339981	0	6.08298412053245	6.17033363790493	0	2.17214010849676	2.24102343517743	1.31887274727862	0	1.35492657271341	1.31513943321978	0	0.578052901611854	0.242832237077564	0.147794078561884	0	0.15232118857665	0.145099028942646	0	0.0469647682067616	3.47313854405863	2.13575045620917	0	2.17291280698857	2.11564509585927	0	0.795744573243528	6.59644130756142	4.20822195286008	0	4.12565484546418	4.13376068529712	0	1.45664682529828
EFNA1-TEK	1.86919557995553	0	0	0	6.9285919631415	0	0.426117125326177	0.427607656444432	0	0	0	1.61454490808648	0	0.066770674330379	0	0	0	0	0	0	0	0.636263670504121	0	0	0	2.20111597253574	0	0.148870256542557	2.83897414775474	0	0	0	10	0	0.49805453979952	0	0	0	0	0	0	0	1.00552021298019	0	0	0	3.71455531632474	0	0.201411837739819
IL15-IL11RA	3.79836869535333	2.06517561464937	2.28634576871118	2.01828905206909	2.09771048664332	2.07966812142016	0.364601455453635	6.49131137799866	4.1235873310805	2.98436740244443	3.78439645518524	3.88227133354561	3.19152431878422	0.464733917892838	2.86489375004884	1.50549594591487	1.39082218169168	1.44398565920109	1.4654972105578	1.31443290327897	0	3.71998071526108	1.84962617861348	2.21066468672077	1.95142929351879	1.85768899482973	1.91235946788774	0.375026969898284	10	5.7526053972787	5.32811744660943	6.02574054423346	5.670844944877	5.46468667509743	1.30947668383592	3.31203626060151	1.7187521382631	1.79958538619344	1.79016346456202	1.70968403434652	1.69932767191033	0.148078006977759	4.61885303500271	2.64485005351144	2.54348793341742	2.61322686629095	2.60369627852107	2.46655495513545	0.405833526191474
IL23A-IL22RA2	4.53416204497839	2.82078428543824	3.04214445368638	0	2.86764537478813	0	0	0.511406690774607	0.344611947944496	0.265381607154235	0	0.329464956907555	0	0	2.27645734859247	1.43019031666654	1.3612126077293	0	1.41281965615003	0	0	10	5.854132459362	6.65861095150125	0	5.90260830928881	0	0	0.433474815933553	0.262434310006842	0.245798501768095	0	0.260519717866836	0	0	8.58536515407381	5.25161911193643	5.42718207689182	0	5.26014895317496	0	0	0.665805858649829	0.422515451703924	0.410687162536187	0	0.41966408465522	0	0
IL12B-PDGFRB	6.11905164590635	3.80525896843555	4.10685174257138	0	3.86012099305014	0	1.62515522944284	3.33814222056387	2.24851620515933	1.73281165812793	0	2.1450432378816	0	0.607269700956898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6.05179214426712	5.67227753170656	0	5.99466779232375	0	2.04386380658968	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNG-GHR	2.00102724081115	0	0	0	1.256108033323	0	0	0.234134391869272	0	0	0	0.149710968552228	0	0	10	0	0	0	6.15988772472424	0	0	2.24102343517743	0	0	0	1.31291300055891	0	0	0.242832237077564	0	0	0	0.144853387143047	0	0	3.47313854405863	0	0	0	2.11206346700589	0	0	6.59644130756142	0	0	0	4.12676253774751	0	0
PDGFB-LEPR	2.08591302511096	1.19193610817309	1.30483574325565	1.15991394514387	1.20533041911385	1.18900025870283	0.310088629045866	7.33482895547208	4.85853280047264	3.6676020799172	4.47866266626204	4.59579154274544	3.85689396043075	1.02678048220899	2.10873529107835	1.22088591115914	1.14530034156569	1.1728382911296	1.19149594045275	1.08668736590074	0.234006143321515	3.93972190947731	2.19194389749018	2.52701677586625	2.27293929892182	2.19389140641582	2.23270927699897	0.804678062202041	10	5.95254203622433	5.5453874356912	6.17706381877139	5.86097597519541	5.63700228764564	1.7052424320133	0.964385571588633	0.479838764647058	0.503903640479103	0.497236418726883	0.47537386522769	0.468620986308597	0	1.37600101364544	0.770246865658432	0.738601857750635	0.754883175374446	0.755303861767148	0.708639055868461	0.0806318346329623
INHBE-ACVR2A	0.25429676973021	1.39788232346688	0.2663170771403	0.573811392000877	0.779877880490763	0.16060806349586	0.0582485466389123	0	0	0	0	0	0	0	1.80139417145286	10	1.68132076007108	4.06201925044483	5.42117362422042	1.04877725983944	0.356628640586941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTF1-PRLR	1.26525780649231	0.791308471445411	0	0.770177464425562	0.795589181380832	0	0.317982812156228	7.31367443427646	4.95442775870533	0	4.56497268635137	4.68446375937481	0	1.25900162486095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6.08626269479521	0	6.27269222611477	5.97527868164798	0	1.93404173893767	0	0	0	0	0	0	0	2.63577710434958	1.68150288257023	0	1.64851107970268	1.65174997565384	0	0.582040553721543
IFNG-IL12RB1	1.9026322820178	1.29854911226161	1.89869831035852	1.54798039515596	1.27406672033572	1.59084857469743	1.41182083828531	0.114004973627464	0.0571545275294554	0.0599488490335225	0.0774731640687154	0.0435029620561226	0.0522664780102867	0	10	7.05118663044681	8.88127144047731	8.22197861997351	6.72817877374767	7.77231273079343	6.50633498950324	2.14558065741609	1.37511488954357	2.12403995866193	1.7357568487591	1.33724669088748	1.71650900781217	1.64120074281654	0.122809810589151	0.0448716862234981	0.0843406272802957	0.0859534895834757	0.0381002329407222	0.0695380784818013	0.0203263924808331	3.39285195184971	2.30301670286861	3.18312350122079	2.85791749668875	2.22608274508077	2.76480754543193	2.30559300586179	6.55457430446299	4.65716352164333	6.00410237027312	5.53680154059566	4.46688375516649	5.31507460808042	4.3226584250538
IFNL1-IL21R	3.3200591650094	1.90680355876537	2.72835559881223	2.30652086389833	2.04553500999139	2.09419376267104	0.985649984886882	0.317902175420319	0.169515857713253	0.171627112309974	0.204568876346793	0.171017683560332	0.139393856420147	0	4.82060940151005	2.81332579793352	3.52714109377332	3.35839926642255	2.92735380421287	2.80925625921483	1.24845485512184	1.22462201835274	0.635142765791515	0.988581266148334	0.828134680848878	0.679075422422978	0.71763657521306	0.336645900718879	1.38441314644642	0.750844871153529	0.940488775095133	0.978145546940176	0.788074953417552	0.784971168246392	0.26926565623008	6.55499097928071	3.73491347040078	5.08416318174628	4.70897303630001	3.94054384280311	4.04112056557872	1.81957318250207	10	5.93462139235301	7.57605666378883	7.19427092895336	6.2055414875778	6.12899140480062	2.70382001101487
IL22-IL13RA1	1.75416296540646	6.52691208115789	1.16646661753646	1.05830853859854	8.9271196704936	1.08095139647786	0.471610325920742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10544074227196	7.37174924744327	1.38946062782045	1.26166183433711	10	1.24341230669446	0.580968997356668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.575607586924114	2.18467319408418	0.351892172527545	0.356812680291878	2.91940073544608	0.341410680748941	0.135975235928405
XCL2-CXCR1	2.47683617541578	2.31195075206575	1.94621055166301	1.6015681599293	2.25646946899253	0	1.27040330433705	0.182886363514893	0.184907151301649	0.111146421427684	0.121260749054686	0.169718005864064	0	0.0642527475430373	6.80382535855804	6.41351228927234	4.76463183544794	4.39649114722494	6.08252834354498	0	3.01620395266933	0.93144464639443	0.818140805431784	0.726357520006557	0.598222544370407	0.791962811760808	0	0.490340708860184	0.320264282220921	0.290920085587344	0.212683408768438	0.21340217824643	0.27726114200554	0	0.126413676164451	2.20850095307216	2.02693815582404	1.63501957741844	1.46775695036715	1.94912923334072	0	1.03268740700547	10	9.52145769178047	7.22392554005891	6.64384591867092	9.07941702728619	0	4.50675839422681
CCL21-CX3CR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9.23747332830771	6.64645540166274	6.6670878504767	9.16146231582671	7.49893809722213	6.7621426571591	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XCL2-CCR4	2.47683617541578	0	1.94033254444979	1.64265029405209	2.24952385759159	2.02543337088178	1.13788835998119	0.182886363514893	0	0.11081073345892	0.124371231943353	0.169195598921417	0.130718580316795	0.0575505851381469	6.80382535855804	0	4.75024154233543	4.50926639057636	6.06380578656384	5.12887179498358	2.70158567547391	0.93144464639443	0	0.724163751846002	0.61356766636895	0.789525080601549	0.729984501331915	0.439193587683633	0.320264282220921	0	0.212041055550383	0.218876198727207	0.276407707835297	0.242459407008356	0.113227547629078	2.20850095307216	0	1.63008143911598	1.50540666731537	1.94312964220465	1.75325055221224	0.924968453654875	10	0	7.20210760962177	6.81426849321435	9.05146978346787	7.87109299899282	4.03666135040032
CCL8-CCR2	0.197303052683464	0.173194812503842	0.112616493030695	0.0678879716055946	0.165256539724551	0.125977007323105	0	9.90307639746896	10	5.76817433974671	6.39951257882433	9.16576996423227	6.86989998631982	2.90522094487601	1.3924008879306	1.30142083421768	0.894324465501075	0.826852463056256	1.22613843292819	0.984217149064255	0.437691947817862	3.69500858948656	3.22159389528986	2.75412504794632	2.27458016426188	3.11352645771844	2.79309914845467	1.59979868664158	3.27680512285932	2.95773462457577	2.0527943127551	2.09185229071557	2.81151344196162	2.38333081328163	1.01697983699659	3.34333762958498	3.0510008852066	2.35433568541409	2.12945208551912	2.92788198330096	2.55848808591223	1.26086114119065	0.765612077475324	0.720188445881425	0.488697966144367	0.44524692579306	0.679440705033967	0.552503274285532	0.202796217334078
CXCL11-CXCR2	0.396574274542748	0.370340031859745	0.311619869690749	0.256438953563253	0.361426645373581	0	0.217084535580147	9.88627739857593	10	6.00834710899567	6.55515594286122	9.17788975566893	0	3.70683441845352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5104025246096	4.09897553838277	2.99535616692314	3.00550155437591	3.90624295880861	0	1.90003181098305	0	0	0	0	0	0	0	0.55992726991405	0.533371597983633	0.404494799778725	0.372016741715323	0.508572686572576	0	0.269312127897568
IL13-CSF2RB	10	7.37909760762668	0	5.82009842071598	8.06485343338214	6.10083343113989	2.49763798630592	0	0	0	0	0	0	0	9.48457568857732	7.06777375201146	0	5.51636681042485	7.50608002020173	5.33402542101775	2.04743730571236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.71077428471277	6.32006617841643	0	5.21069315912734	6.80556371163247	5.1590726364505	1.98341324372453	5.06802875700236	3.81473585130635	0	3.03068505368513	4.0734400985529	2.97606630645089	1.1122143782525
EFNA4-PDGFRA	1.02704072944227	5.53245282288868	0	0	3.80232519304898	0	0	0.658617299991399	3.84285743807706	0	0	2.48375720899034	0	0	1.18032313835002	6.42084890711655	0	0	4.28806455983645	0	0	1.97278719825066	10	0	0	6.81643644424738	0	0	1.09823404073504	5.75716739523449	0	0	3.86371258997036	0	0	0.999105676433148	5.29179594704563	0	0	3.58330587213429	0	0	1.06579903001535	5.85635666675536	0	0	3.9324453469095	0	0
CXCL14-CCR8	0	0	0	0	0	0	0	9.89127782045634	10	0	6.61426431604421	9.17874383640866	7.00637177399957	3.12242593511754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WNT10A-FZD9,LRP6	5.10099943586683	0	0	0	0	0	0	0	0	0	0	0	0	0	2.71461869420706	0	0	0	0	0	0	10	0	0	0	0	0	0	0.551654440992273	0	0	0	0	0	0	6.92638063562279	0	0	0	0	0	0	0.790931926758615	0	0	0	0	0	0
IL23A-LIFR	4.53416204497839	2.81898459547255	0	0	2.85061316513549	0	1.13897051142978	0.511406690774607	0.344392081906538	0	0	0.327508119333223	0	0.0879929534611711	2.27645734859247	1.42927784024102	0	0	1.40442829758231	0	0.494240323691706	10	5.85039746143985	0	0	5.86755011725954	0	2.57817272760069	0.433474815933553	0.262266874163977	0	0	0.258972376451345	0	0.0837954689832858	8.58536515407381	5.24826852385064	0	0	5.22890661039359	0	1.96607993877441	0.66580585864983	0.422245882413318	0	0	0.417171514710425	0	0.146954537074419
IFNL1-PRLR	3.37795828508481	2.11261846673543	0	2.05620335523118	2.12404701475007	0	0.848943724611765	0.401822820583938	0.272202728501584	0	0.250805558437441	0.257370553971266	0	0.0691711927523657	4.86550233777808	3.07295324318821	0	2.95967734591176	3.00217727400972	0	1.05685527758725	1.30068356979719	0.765469957212995	0	0.786395494016966	0.763303152448259	0	0.335500245021133	1.45908969075667	0.88804031532126	0	0.915242056041357	0.871846752379067	0	0.282194036277706	6.58485097293614	4.0492477599478	0	4.1197052261796	4.0111292685655	0	1.50868137301777	10	6.37953368589249	0	6.25436451732693	6.26665271857819	0	2.20823131349405
IFNG-IL15RA	1.96695165651966	1.29506999835346	1.30399181371115	1.1653040805929	1.22512597549762	1.19034023756869	0.488933788574483	0.192531852802381	0.126932276992178	0.0792624655136513	0.102322416804913	0.108495712690281	0.08349263176247	0	10	6.70823432576199	5.95484959410137	5.98971948444595	6.17426130847423	5.63725198591402	2.25323704671772	2.20797023348393	1.36711749534467	1.45408432813642	1.30104154780936	1.28245633863134	1.28073967081122	0.56837133667125	0.201266750788132	0.115374267611882	0.0955090109522135	0.108452567228232	0.103593202932932	0.0959177273563288	0.00703932100603916	3.44533414661956	2.24026220146434	2.15950435628431	2.11221484050491	2.08899824278596	2.03487994647995	0.798459898520795	6.58194216440807	4.45548670337139	4.03846377095287	4.04869264754148	4.1223315048423	3.8695282233167	1.49699855899694
IL23A-LEPR	4.48788539558819	2.7653205873414	2.98286192937433	2.70361848958812	2.79112949607285	2.75966362810234	1.06612745941496	0.431071285775307	0.263514224616157	0.182930627546175	0.237810544875769	0.245735998493588	0.195738946589964	0.00424105317347715	2.21106578772465	1.36033080276055	1.28790490500587	1.31429169722318	1.33216940866321	1.23174210295993	0.414705155616323	10	5.8300708258343	6.62950311153028	6.02331338014419	5.83471728220935	5.92733074336602	2.52026818544383	0.352479598828951	0.180485860898046	0.163184126750786	0.190026748282867	0.17659482873788	0.167077232245311	0	8.57338811389831	5.22132009253847	5.38779957307361	5.34167610160138	5.19043216520546	5.14371612218851	1.90182204747931	0.586777677943802	0.342224207129408	0.329448567798637	0.336021618511646	0.336191456915232	0.317352064258446	0.0638146412626426
IL12B-IL10RB	2.79264990870338	6.28782165302932	2.68626657508629	2.11057707370334	5.17259584519577	2.21653899866875	1.71876153401623	1.52348159599751	3.71545511074658	1.13342149410888	1.18062700085509	2.87437667368669	1.05689395234736	0.642247450501138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5638606606167	10	3.71020199733238	3.55434266965928	8.03290719947129	3.35352162759295	2.16158704589634	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL26-CCR1	0	0	0	0	0	0	0	3.55047045259659	5.57758777783522	2.17652461939334	2.36062055922322	4.08897092240223	2.52478418396945	1.18050125082526	5.49936187875209	8.0545855794404	3.88465103034812	3.56341746820149	6.10133409105515	4.12442437473283	2.30722535621303	0	0	0	0	0	0	0	7.08511121724952	10	4.74608267736725	4.73411031852125	7.61217382769175	5.33653748761177	2.64668585616198	0	0	0	0	0	0	0	6.58866990526311	9.74741191938367	4.8010312423186	4.38953647377991	7.42398759699589	5.15958954163417	2.81016743015955
IL22-GHR	8.33157129615321	0	0	0	5.22999058776387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	5.85854203909724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.73390542591563	0	0	0	1.71034319375822	0	0
DCN-MET	3.25393541045457	0	3.34971470936008	0	4.18048342300761	0	0	2.28801452775136	0	1.82171019586609	0	2.99426870622959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.19094671206223	0	7.1263239084525	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGF2-MET	1.2888538437953	0	0.473514377178074	0	4.76992530610609	0	0	0.581529018460206	0	0.165242786120619	0	2.19226835241777	0	0	0	0	0	0	0	0	0	2.01571476996953	0	0.734952755443078	0	6.96229696982986	0	0	2.84343805107143	0	0.882888449336309	0	10	0	0	0	0	0	0	0	0	0	2.13690073374749	0	0.721762920709651	0	7.88166623813818	0	0
