B cells-B cells	B cells-Monocytes/Macrophage	B cells-CD8 T cells	B cells-CD4 T cells	B cells-Dendritic cells	B cells-T cells	B cells-NK cells	Monocytes/Macrophage-B cells	Monocytes/Macrophage-Monocytes/Macrophage	Monocytes/Macrophage-CD8 T cells	Monocytes/Macrophage-CD4 T cells	Monocytes/Macrophage-Dendritic cells	Monocytes/Macrophage-T cells	Monocytes/Macrophage-NK cells	CD8 T cells-B cells	CD8 T cells-Monocytes/Macrophage	CD8 T cells-CD8 T cells	CD8 T cells-CD4 T cells	CD8 T cells-Dendritic cells	CD8 T cells-T cells	CD8 T cells-NK cells	CD4 T cells-B cells	CD4 T cells-Monocytes/Macrophage	CD4 T cells-CD8 T cells	CD4 T cells-CD4 T cells	CD4 T cells-Dendritic cells	CD4 T cells-T cells	CD4 T cells-NK cells	Dendritic cells-B cells	Dendritic cells-Monocytes/Macrophage	Dendritic cells-CD8 T cells	Dendritic cells-CD4 T cells	Dendritic cells-Dendritic cells	Dendritic cells-T cells	Dendritic cells-NK cells	T cells-B cells	T cells-Monocytes/Macrophage	T cells-CD8 T cells	T cells-CD4 T cells	T cells-Dendritic cells	T cells-T cells	T cells-NK cells	NK cells-B cells	NK cells-Monocytes/Macrophage	NK cells-CD8 T cells	NK cells-CD4 T cells	NK cells-Dendritic cells	NK cells-T cells	NK cells-NK cells
WNT5A-FZD1	0.000396894023464665	0.000114385742838447	0.000144836458726762	0	8.11248119766696e-05	0	6.13004487960532e-05	0.000889511111077627	0.000277676931643278	0.00025105931230108	0	0.000185201686639441	0	9.4103660795841e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00268360045296915	0.000752660453792695	0.000827663418337892	0	0.000521249105139695	0	0.000318968777248852	0.000190545812645746	5.3995598264982e-05	6.55142197810047e-05	0	3.77302269843631e-05	0	2.68296780792834e-05	0.000160698784111382	4.72424132036674e-05	5.39133911088705e-05	0	3.27353900034964e-05	0	2.18082907924789e-05
FGF21-NTRK2	0	0	0	0	0	0	0	0.000137619337377552	0	3.9020191449717e-05	9.84221755151247e-05	0.000516609425253369	5.58075947020393e-05	0	0	0	0	0	0	0	0	0.000456874281893376	0	0.000166220992700171	0.000316502403478886	0.00157137817493945	0.000203147342214983	0	0	0	0	0	0	0	0	0.000539694226824701	0	0.000186409873726975	0.000386882337246236	0.00192675761334354	0.000243081557441732	0	0.000287745404444985	0	9.69789395496507e-05	0.000206206582227419	0.00105682390336838	0.000128499454645429	0
EFNA5-NTRK2	6.91362607289309e-05	0	2.53451112103619e-05	4.82201555222691e-05	0.000254785280095844	3.207631060783e-05	0	8.75810546043867e-06	0	2.48324805449087e-06	6.26359499495652e-06	3.2877064476868e-05	3.55159971852622e-06	0	0.000227311304125906	0	7.42665069762598e-05	0.00015843409773437	0.000822031168180027	9.72181973099128e-05	0	3.85594405085486e-05	0	1.40287793235644e-05	2.6712284060246e-05	0.000132621742248013	1.71453026949687e-05	0	2.8647841254664e-05	0	8.8759077786874e-06	2.05900224031534e-05	0.000100324884892642	1.23049620429607e-05	0	0.000126373521426904	0	4.36492943610344e-05	9.05914514285854e-05	0.000451164997570762	5.69194015444338e-05	0	0.000900880527230922	0	0.000303624095614319	0.000645596738108952	0.00330873077571175	0.000402309314628838	0
AREG-EGFR	0	0	0	0	0.000418010699068032	0	1.54828268838166e-05	0	0	0	0	0.000485012901885556	0	1.20800235736997e-05	0	0	0	0	0.00034650278333062	0	1.13040481314986e-05	0	0	0	0	0.000411675501558124	0	1.67686805800428e-05	0	0	0	0	0.000577088410327344	0	1.73100416508372e-05	0	0	0	0	0.000417308139358007	0	1.4545739601453e-05	0	0	0	0	0.00105345565347073	0	3.44011750748305e-05
POMC-PTGER2	0.00044868930986696	0.000324148258377278	0.000301836383009746	0.000345666304468735	0.000178801917499458	0.000447267606947041	0.00125230332225172	0.000320320772362609	0.000250653723043417	0.000166660464350841	0.000253038849982281	0.000130024732386206	0.000279088630971117	0.000612371484948295	0.00061880882574486	0.000451456537418845	0.00037099325568623	0.000476401066092879	0.000241981270626058	0.000568625365852219	0.00149273777813748	0.00046966341001719	0.000319281976699267	0.000313554788863048	0.000359381429488655	0.000174674188734245	0.000448687902212745	0.00134538662029991	0.000471811527964244	0.00033170378089218	0.000268242123721254	0.000374560580840644	0.000178666577940523	0.000435411729984433	0.00101338292037506	0.000760028079760048	0.000539870029235904	0.000481712957914573	0.000601796104986118	0.00029340462260641	0.000735490513705191	0.00193383940608127	0.000750837729996604	0.000553307049480952	0.000464357723796588	0.000594331597446239	0.000298193602692791	0.000720414053311771	0.00184132242363789
VEGFB-EGFR	0	0	0	0	0.000374242218394866	0	6.79250940395964e-05	0	0	0	0	0.000694087744982586	0	8.47117153844506e-05	0	0	0	0	0.000451637544468818	0	7.21991221993884e-05	0	0	0	0	0.000474474973809418	0	9.47047558292211e-05	0	0	0	0	0.000858324184742114	0	0.00012616001137551	0	0	0	0	0.000560187420702292	0	9.56812663845188e-05	0	0	0	0	0.000252184249797846	0	4.03542785875403e-05
IL19-LIFR	0	0	0	0	0	0	0	0.000587187743496396	0.000395424645591608	0	0	0.000376038790725912	0	0.000101031888550751	0	0	0	0	0	0	0	0.000464554058370936	0.000271782588379491	0	0	0.000272579421966778	0	0.000119770060378817	0.00224557811995581	0.00135865045110743	0	0	0.00134158359576129	0	0.000434095049547577	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AREG-INSR	7.8182378575826e-05	0.000714847673289548	2.54895470470679e-05	4.75707923185382e-05	0.000612196431766774	3.07028915937511e-05	2.30013453165693e-05	8.90554200744352e-05	0.000881974588094414	2.24561455576676e-05	5.55626102996229e-05	0.00071032432556675	3.05679332066268e-05	1.79461280382455e-05	6.60433971584339e-05	0.000609811360133434	1.91896164106193e-05	4.0157420825333e-05	0.000507469708371596	2.39082512650036e-05	1.67933360295782e-05	8.25013292902275e-05	0.000709831522132852	2.66940844908644e-05	4.98597426632045e-05	0.000602918235493925	3.1050404051788e-05	2.49116143595177e-05	0.000113583569247501	0.00101065759623639	3.12968995687873e-05	7.12179085157095e-05	0.000845173260885509	4.12948378772922e-05	2.57158623837144e-05	8.05689070208144e-05	0.000724325394364243	2.47487652737298e-05	5.03857106759219e-05	0.000611167499855367	3.07159241655947e-05	2.16092049577605e-05	0.000197702406087406	0.00184390579463669	5.92578532396854e-05	0.000123598974817382	0.00154283561046928	7.47302989741396e-05	5.11065138898509e-05
IL3-IL6R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00564644070858095	0.00646516788685258	0.00318699073872645	0.00358874177232705	0.00593317253328752	0.00332809036277124	0.00118342293331417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL23A-IL12RB1	0.000915113774191006	0.00064221022526557	0.000913336544033078	0.000754894513990858	0.000631149940892054	0.000774260851142017	0.000693382410773161	0.000103215390693765	7.8458079145268e-05	7.96749541707267e-05	8.73064673210778e-05	7.25130763749231e-05	7.63294245239496e-05	5.35683457909429e-05	0.000459449277593085	0.000325612578806733	0.00040867395936153	0.000378750880627272	0.000310952341007683	0.000358342061681294	0.00030088359944672	0.00201826437854046	0.00133281504185538	0.00199910057102499	0.0016536622514695	0.00129912537940359	0.00163653829819364	0.00156953986368733	8.74866779993074e-05	5.97486302717132e-05	7.37955601882552e-05	7.43695751765265e-05	5.73386814068726e-05	6.85273579008053e-05	5.1013001401205e-05	0.00173275366672297	0.00119564034382079	0.00162939130518279	0.00146911710054016	0.00115772428838941	0.00142322888453544	0.00119691004643205	0.00013437722475365	9.61944324554421e-05	0.000123299731298105	0.000113895942365358	9.23653128637742e-05	0.000109433991643982	8.94629757032097e-05
VEGFA-FGFR3	2.29425093581408e-05	0.000123545863315663	0	0	8.49287355644225e-05	0	0	0.000226929710307954	0.00132363955343748	0	0	0.000855696027161465	0	0	1.59431435687369e-06	8.67007241859095e-06	0	0	5.79143920738657e-06	0	0	1.24190402030033e-05	6.29310576064784e-05	0	0	4.29059312133302e-05	0	0	0.000240739558468828	0.00126159121006849	0	0	0.000846855909207552	0	0	6.47626024440943e-06	3.42904507299156e-05	0	0	2.32246350149579e-05	0	0	3.31590938477555e-05	0.000182142834285091	0	0	0.000122332592427046	0	0
AREG-FGFR3	9.67572852150457e-05	0.000521039880484172	0	0	0.000358176769667271	0	0	0.000110213590799502	0.000642855745554973	0	0	0.000415588296738893	0	0	8.17342722469303e-05	0.000444480761530179	0	0	0.000296904476107395	0	0	0.000102102350864305	0.000517383696241244	0	0	0.000352748390478982	0	0	0.000140569243423114	0.000736650524062257	0	0	0.00049448414378941	0	0	9.97108153791556e-05	0.000527948024471403	0	0	0.000357574774148983	0	0	0.000244673396255747	0.00134399046224834	0	0	0.000902664318853861	0	0
CCL18-CXCR6	8.6355968424986e-05	6.14025380139202e-05	0.000354961289907333	0.000144421496843811	6.05846806369667e-05	0.0002477434576222	7.06530578029158e-05	0.000947397654060863	0.000729654651630525	0.00301191394415261	0.00162466029180143	0.000677044454461978	0.00237562266258927	0.000530929620167476	0.000181417932447304	0.000130267372658232	0.000664588004423636	0.00030319678896075	0.000124896273725472	0.000479775487644599	0.000128286817489796	6.6254909547032e-05	4.43304087449607e-05	0.000270276039310378	0.000110056356010021	4.33814523894221e-05	0.000182164527099211	5.5635658941279e-05	0.000150915581355588	0.000104426794882937	0.000524270331285534	0.000260085273169625	0.000100612714659961	0.000400824048350067	9.50197551167043e-05	0.000144650101505813	0.000101128674974954	0.000560196257724761	0.000248637503369385	9.83105376820214e-05	0.000402860133924082	0.00010789077280329	0.000520428550408962	0.000377465464528241	0.00196666536251614	0.000894276883305294	0.000363879309846235	0.00143709445640814	0.000374127525117432
IL6-IL15RA	0.00115109844450612	0.000766235508447002	0.000771346045417024	0.000691903828897894	0.000726170622512248	0.000706244879534162	0.000304469742425216	0.000883621636191802	0.000637099457066441	0.000457957051661531	0.00054461598767804	0.000567815136990374	0.000473853950213719	0.000160089946883165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000572301878465587	0.000370730982458613	0.000324111564364935	0.000354487263606509	0.000343083397065382	0.00032507073248703	0.000116492527023605	0	0	0	0	0	0	0	0.000558729310180835	0.000379379104191999	0.000344206418846938	0.000345069146120947	0.000351280018846795	0.000329958001317132	0.000129853323929284
WNT3A-FZD9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00831769035974337	0	0	0	0.002068389291045	0	0.00262679089437593
CX3CL1-CXCR4	0.00040694156955542	0.000335593609017645	0.000779331730093154	0.000432736686022145	0.000365058489399195	0.000637903330321608	0.00121381836452999	0.000188424983470404	0.000168310495429403	0.00027909394070244	0.000205456990761923	0.000172180235932515	0.000258164557055357	0.000384969373503671	0	0	0	0	0	0	0	0.00083761299674866	0.000650002070034281	0.00159196881414692	0.000884693114398771	0.000701276623710302	0.00125835196242409	0.0025642574302696	0.00189854236882731	0.00152365212999772	0.00307286274239551	0.00208043499430591	0.00161844897521149	0.00275519892695327	0.00435795923792852	0	0	0	0	0	0	0	0.000372706538412468	0.000313523993890257	0.000656202732856987	0.000407220917957146	0.000333213963795764	0.00056234675074172	0.000976806640855711
EFNA5-PDGFRA	5.90165030631254e-05	0.000317909513818321	0	0	0.000218491759839391	0	0	7.47614569089449e-06	4.3621329225298e-05	0	0	2.81938095999965e-05	0	0	0.000194038817471305	0.00105555325369666	0	0	0.000704934902483065	0	0	3.29153372614046e-05	0.000166846871728445	0	0	0.000113730109705844	0	0	2.44545393883345e-05	0.000128195695644044	0	0	8.6033858186909e-05	0	0	0.000107875711468264	0.000571367239920411	0	0	0.000386897682079939	0	0	0.000769014954443226	0.00422558637084073	0	0	0.0028374104255476	0	0
PRL-IL12RB1	0.000759940032005392	0.000538022288566246	0.000767448425003103	0.00064644160126641	0.000527211225903601	0.000650809599256177	0.000580573351371912	0	0	0	0	0	0	0	0.00243261074006873	0.00173922208525798	0.00218940520455681	0.00206789029865559	0.0016560626039931	0.00192041572646276	0.00160625173307474	0.00243736850603847	0.0016237974175043	0.00244282253168319	0.00205934329675024	0.00157812747138632	0.00200046856824369	0.00191115335470343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTF1-IL12RB1	0.000141026205165807	9.98437224722778e-05	0.000142419578493655	0.000119963684038772	9.78374547709972e-05	0.000120774277183922	0.000107740154638668	0.000815185447575781	0.000625127277161027	0.00063671915245654	0.000711045137369128	0.000576071195926458	0.000610191796165987	0.000426579753896286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011146045054389	0.000767937088152898	0.000951312571491742	0.000977041400253569	0.00073480895849437	0.000883700854368741	0.000655299431493822	0	0	0	0	0	0	0	0.000293784903584073	0.000212164425381435	0.000272759616983388	0.00025677388840164	0.000203123694135143	0.000242168954804017	0.000197209210267395
FGF7-FGFR4	0	0	0	0	0.00141527453227749	0	0	0	0	0	0	0.000512800893888214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000672655739934723	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00123523238499145	0	0
TNF-TNFRSF1A	0.000312553559889697	0.00107266373275111	0.000382463402605304	0.000251337274431039	0.00106189984151959	0.00030510436486254	0.000622641625995748	8.27381455150056e-05	0.000307564365509826	7.83056026331107e-05	6.82227170756689e-05	0.000286338209431087	7.05935581664722e-05	0.000112897813406251	0.000541983184809932	0.0018783928962547	0.000591064529081118	0.000435535104660205	0.00180693996325621	0.000487705653947058	0.000933174212877325	0.000509499182085318	0.00164540322840107	0.00061874224883202	0.000406942944597455	0.00161554163830047	0.000476654142583339	0.00104172661510886	0.000143095437345367	0.000477912992707226	0.000147987075022981	0.00011857699371572	0.000461990680080686	0.00012931818802991	0.000219371755333215	0.000609677509214585	0.00205731566166004	0.000702907916412445	0.000503896145501932	0.00200664314195676	0.000577763177733618	0.00110723762142878	0.000404048377646502	0.0014144729941924	0.000454547760290899	0.000333839119743132	0.00136810130808212	0.000379639771278562	0.000707240321494227
PDGFA-INSRR	0.000478105986436231	0	0	0	0	0.00025788259968378	0	0.000119786014082307	0	0	0	0	5.64727960597929e-05	0	0.00102745595466221	0	0	0	0	0.000510868444936843	0	0.00215263787701993	0	0	0	0	0.00111276830046353	0	0.00052255827778109	0	0	0	0	0.000260941072586758	0	0.00114915011194276	0	0	0	0	0.000601728159720382	0	8.07246811419323e-05	0	0	0	0	4.19100868719332e-05	0
FLT3LG-FLT3	0.00039170287533349	0.000591131987668616	0.000242186602243105	0.000406091708127969	0.00107478448490564	0.00025545519510265	0.000281057905129299	4.16842964793061e-05	6.81382953010998e-05	1.99336785244801e-05	4.43129452702531e-05	0.000116506866346495	2.37610580214345e-05	2.04869622831464e-05	0.000429894492143205	0.000655165559079615	0.000236885722391619	0.00044538352132064	0.00115751149908737	0.000258444840991059	0.000266602452939593	0.001139956619949	0.00161884673129235	0.000699491635080627	0.00117385179380984	0.00291923133688512	0.000712495645192485	0.000839506257158802	6.03693774331046e-05	8.86601174321201e-05	3.15458778480314e-05	6.44950312010124e-05	0.000157409031941495	3.64489087346709e-05	3.33347317548364e-05	0.000900946512433338	0.00133686736051196	0.000524837899540317	0.000960007843362702	0.00239482896394443	0.00057040418404264	0.000589338768657835	0.000233172555552527	0.000358944480178996	0.000132541385934588	0.000248379759777541	0.000637628684584493	0.000146369226233831	0.000147006460692756
PDGFA-IL21R	0.000467921372458995	0.000273851279740221	0.000386667871360846	0.000328740978479584	0.000292902062545178	0.000299583945569309	0.000147357276319328	0.000117234332346645	7.43169356331961e-05	7.49275684225981e-05	8.4455230928517e-05	7.47513048976242e-05	6.56048259233823e-05	2.5288295883119e-05	0.00100556908736977	0.000594313073369819	0.000740560884479427	0.000705988743707839	0.000617675344283232	0.000593479298675857	0.000273699391666647	0.00210678238381926	0.00116024919930058	0.00172776920584992	0.0014701383958277	0.00123079233920765	0.00129271039754562	0.000680949568247494	0.000511426741069994	0.000291279036074057	0.000357175123121524	0.00037025982483802	0.000304215474792435	0.000303136994052667	0.000123943386431355	0.00112467091564724	0.000647185781460497	0.000875635771733674	0.000812109958567244	0.000682002358540463	0.000699031638700087	0.0003228874203336	7.90050839413318e-05	4.71649172500292e-05	6.00206873269397e-05	5.70305300474535e-05	4.92867715284363e-05	4.86872289935114e-05	2.18611843246874e-05
WNT7B-FZD8	0.00211425743598032	0.00119709281182467	0	0	0.000523845005592054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00481702383380835	0.00278208821652885	0	0	0.00118945912031216	0	0
FGF23-INSR	0.000250444454537875	0.00228989753031159	8.16515923780589e-05	0.000152385247816374	0.00196107107786652	9.83516884239445e-05	7.36810453503734e-05	4.39211190938568e-05	0.000434979823676899	1.1075115277688e-05	2.7402846700353e-05	0.00035032386880444	1.50757565760641e-05	8.85082599332608e-06	0	0	0	0	0	0	0	0.000317218987402163	0.00272931404395919	0.00010263920017617	0.00019171154229666	0.00231823067331276	0.000119389321559731	9.57855727861037e-05	0	0	0	0	0	0	0	0.000215339486740773	0.00193593117274644	6.61469369335748e-05	0.00013466774562573	0.00163348989824941	8.20955823923354e-05	5.77557183849866e-05	0.00011463171634334	0.00106913259275755	3.43588606639604e-05	7.16650995907949e-05	0.000894566219823993	4.33300868906435e-05	2.96325549064299e-05
IL17D-IL6ST	0.000536891832383341	0.00052448386682587	0.000528892954359502	0.000587081194744592	0.000614222064605804	0.000483960569790763	0.000133542978625228	0.000326275375104698	0.00034523969236369	0.000248591858467667	0.000365836006701861	0.000380222077181564	0.000257064910233968	5.55884552518578e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00362551389796908	0.00361274290051962	0.0032834565897587	0.00407335587283763	0.00413365260264275	0.00314562625655055	0.000792362255626287
CXCL2-CCR10	9.38254661799019e-05	8.69632398639024e-05	0	6.02051605548682e-05	8.48810241189422e-05	7.53788170928003e-05	4.29134088159118e-05	0.00136578729803353	0.00137116316070785	0	0.000898642254487276	0.00125859895118936	0.000959062644050752	0.0004278794204003	4.63101606297302e-05	4.33463711020971e-05	0	2.96957416839402e-05	4.11116560718238e-05	3.42967431533102e-05	1.83067725214477e-05	4.60070916414629e-05	4.01263324374827e-05	0	2.93221187810878e-05	3.88445610635852e-05	3.54233211586301e-05	2.15970100407272e-05	0.000632418380757441	0.000570431326873965	0	0.00041817654448686	0.00054367915936466	0.000470373584330886	0.000222596324550363	3.23733261344095e-05	2.95028460616365e-05	0	2.13505329806957e-05	2.83718769039094e-05	2.52488512495466e-05	1.34985327023477e-05	0.000224113216344674	0.000211887137607073	0	0.000147758292664834	0.00020206129540444	0.000173304731605265	9.00657552587018e-05
EFNA4-FGFR1	0.00012029332560082	0.000632262465798208	4.61552207099079e-05	8.75177111065941e-05	0.000431476559973844	8.52348739090116e-05	2.72241014650279e-05	7.71413080737528e-05	0.000439171303812576	2.28922204013663e-05	5.75482598928778e-05	0.000281849384767123	4.77747154914601e-05	1.19581795088564e-05	0.00013824670387982	0.000733790579421796	4.72734976736121e-05	0.000100511118583848	0.000486596819389971	9.02980940912721e-05	2.70414529918198e-05	0.000231064967510263	0.00114282486636385	8.79861372715216e-05	0.000166972944476312	0.000773508944900578	0.000156908260183522	5.36713718528546e-05	0.000128631923993692	0.000657943405909319	4.1711963286702e-05	9.64373754880978e-05	0.000438442619294023	8.43790070832103e-05	2.2402785002721e-05	0.000117021400417164	0.00060475959960072	4.23036087819908e-05	8.75040433080981e-05	0.000406622898501429	8.0494609349152e-05	2.41437247826691e-05	0.000124832936092318	0.000669279002506375	4.40341082905133e-05	9.33157632349031e-05	0.000446242208233925	8.51371958209945e-05	2.48233935330113e-05
IL3-EPOR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00621042869087599	0.00419526972178951	0.00368359477593968	0.00368698314232756	0.00414178793122004	0.00356642997191062	0.00177488640204944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL10-EPOR	0	0	0	0	0	0	0	0.00219367268854435	0.00160426659978961	0.00114424695906762	0.00139225398739903	0.00152806219504102	0.00121076477398483	0.000499702499008512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HBEGF-EGFR,EGFR	0	0	0	0	4.68047023530483e-05	0	1.22475933048905e-05	0	0	0	0	0.000773106344613694	0	0.000136035462194793	0	0	0	0	2.75085205866796e-05	0	6.34005337255588e-06	0	0	0	0	7.86123960555001e-05	0	2.26221204858168e-05	0	0	0	0	0.000785624163897484	0	0.000166482658384486	0	0	0	0	3.22534337449687e-05	0	7.94242859213254e-06	0	0	0	0	0.00016342396778319	0	3.77025894209424e-05
